year,quarter,origin_city,destination_city,distance_miles,passengers,avg_fare,largest_carrier,largest_carrier_market_share,largest_carrier_fare,lowest_fare_carrier,lowest_fare_carrier_share,lowest_fare,year_quarter,fare_per_mile
2018,4,"Milwaukee, WI","New York City, NY (Metropolitan Area)",777,955.2173913,210.6617205,DL,0.455735093,238.4375281,WN,0.349112426,159.4402542,2018_Q4,0.2711
2018,4,"Houston, TX","Seattle, WA",1894,952.7173913,263.7637307,UA,0.502224758,289.6588596,AS,0.270849971,244.2053496,2018_Q4,0.1393
2018,4,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2073,950.0,258.9489474,UA,0.564874142,282.3336237,NK,0.185011442,123.2239951,2018_Q4,0.1249
2018,4,"Cleveland, OH (Metropolitan Area)","Orlando, FL",895,948.5869565,150.7057408,UA,0.361750888,188.7891353,NK,0.229288415,89.95387306,2018_Q4,0.1684
2018,4,"Chicago, IL","San Antonio, TX",1041,945.1086957,223.6151926,WN,0.379643473,201.021751,WN,0.379643473,201.021751,2018_Q4,0.2148
2018,4,"Detroit, MI","Fort Myers, FL",1084,943.0434783,223.0290341,DL,0.595550945,291.5878459,NK,0.338289534,110.6080409,2018_Q4,0.2057
2018,4,"Columbus, OH","Orlando, FL",802,937.173913,164.2824171,WN,0.79598701,166.0488999,NK,0.072025052,78.04943639,2018_Q4,0.2048
2018,4,"Orlando, FL","Seattle, WA",2554,936.7391304,280.252518,AS,0.41656997,295.3048189,UA,0.132513344,224.2876532,2018_Q4,0.1097
2018,4,"Houston, TX","Philadelphia, PA",1336,933.8043478,289.7498312,UA,0.449191014,321.5657683,WN,0.141543476,238.2975329,2018_Q4,0.2169
2018,4,"Atlanta, GA (Metropolitan Area)","St. Louis, MO",484,932.826087,166.9897693,DL,0.579002564,179.0036023,WN,0.409927756,148.8184196,2018_Q4,0.345
2018,4,"Atlanta, GA (Metropolitan Area)","Kansas City, MO",692,930.9782609,174.0991243,DL,0.611675423,183.6389006,WN,0.371745476,156.410804,2018_Q4,0.2516
2018,4,"Boise, ID","Seattle, WA",399,930.2173913,131.1506894,AS,0.724351484,133.6212454,DL,0.273662071,124.437105,2018_Q4,0.3287
2018,4,"Las Vegas, NV","San Antonio, TX",1069,929.0217391,187.3274716,WN,0.672750673,203.2992174,F9,0.107055107,100.033224,2018_Q4,0.1752
2018,4,"Houston, TX","San Diego, CA",1313,925.9782609,226.6278789,UA,0.482216223,256.4457157,NK,0.108463435,103.9125541,2018_Q4,0.1726
2018,4,"Orlando, FL","St. Louis, MO",882,924.673913,178.7991419,WN,0.72540261,194.98117,F9,0.184906548,88.29529561,2018_Q4,0.2027
2018,4,"Miami, FL (Metropolitan Area)","Minneapolis/St. Paul, MN",1501,922.826087,241.6729918,DL,0.592343934,269.6585802,AA,0.190812721,241.2239506,2018_Q4,0.161
2018,4,"Miami, FL (Metropolitan Area)","Phoenix, AZ",1972,921.6304348,300.080552,AA,0.582379998,316.4933981,WN,0.263356528,273.8788177,2018_Q4,0.1522
2018,4,"Raleigh/Durham, NC","San Francisco, CA (Metropolitan Area)",2400,920.5434783,302.8268981,UA,0.452119495,317.1498825,AS,0.204628646,248.885805,2018_Q4,0.1262
2018,4,"Nashville, TN","Philadelphia, PA",675,905.0,190.7792217,AA,0.488589959,217.6876352,WN,0.418448234,170.4068599,2018_Q4,0.2826
2018,4,"Denver, CO","New Orleans, LA",1062,902.0652174,187.6887577,WN,0.461742379,198.7470772,F9,0.207012893,105.0656577,2018_Q4,0.1767
2018,4,"Dallas/Fort Worth, TX","Raleigh/Durham, NC",1061,894.5652174,255.4966221,AA,0.658201701,275.3953295,WN,0.261360875,203.6365411,2018_Q4,0.2408
2018,4,"Minneapolis/St. Paul, MN","San Diego, CA",1532,893.5869565,222.9323562,DL,0.542026517,260.772307,SY,0.24169809,156.3076497,2018_Q4,0.1455
2018,4,"Nashville, TN","San Francisco, CA (Metropolitan Area)",1969,888.1521739,257.8188594,UA,0.35038551,266.9156479,AS,0.192510097,217.8660521,2018_Q4,0.1309
2018,4,"Miami, FL (Metropolitan Area)","Tampa, FL (Metropolitan Area)",204,883.2608696,151.9292887,AA,0.568791533,142.6647988,AA,0.568791533,142.6647988,2018_Q4,0.7448
2018,4,"Atlanta, GA (Metropolitan Area)","Pittsburgh, PA",526,881.6304348,192.3000247,DL,0.751202071,203.7628098,WN,0.218098878,145.8079141,2018_Q4,0.3656
2018,4,"Chicago, IL","Cincinnati, OH",264,879.1304348,144.6565653,UA,0.299455984,153.1521883,WN,0.267062315,115.1307407,2018_Q4,0.5479
2018,4,"Kansas City, MO","Phoenix, AZ",1044,876.0869565,213.5014268,WN,0.678411911,215.4849854,WN,0.678411911,215.4849854,2018_Q4,0.2045
2018,4,"Denver, CO","Sacramento, CA",909,872.7173913,197.9143106,WN,0.567567568,197.3533904,WN,0.567567568,197.3533904,2018_Q4,0.2177
2018,4,"Austin, TX","Orlando, FL",994,872.0652174,182.0312726,WN,0.571357348,183.8308028,B6,0.225476754,162.1402432,2018_Q4,0.1831
2018,4,"Cleveland, OH (Metropolitan Area)","Las Vegas, NV",1846,869.7826087,172.8982379,F9,0.341289678,92.65972171,F9,0.341289678,92.65972171,2018_Q4,0.0937
2018,4,"Austin, TX","Phoenix, AZ",872,868.2608696,208.3338633,WN,0.596644967,198.309274,WN,0.596644967,198.309274,2018_Q4,0.2389
2018,4,"Denver, CO","Indianapolis, IN",977,867.826087,187.4044464,WN,0.611848697,182.4415558,F9,0.105711423,107.435782,2018_Q4,0.1918
2018,4,"Dallas/Fort Worth, TX","Portland, OR",1626,864.2391304,220.4190291,AS,0.392277701,187.5081436,AS,0.392277701,187.5081436,2018_Q4,0.1356
2018,4,"Detroit, MI","Houston, TX",1092,862.2826087,220.9833354,DL,0.352956007,254.2363571,NK,0.180259675,101.7702098,2018_Q4,0.2024
2018,4,"Portland, OR","Seattle, WA",129,860.8695652,134.6167424,AS,0.855934343,136.0637705,DL,0.144065657,126.0195443,2018_Q4,1.0435
2018,4,"Charlotte, NC","Miami, FL (Metropolitan Area)",650,860.4347826,260.8411824,AA,0.924962102,261.5322316,WN,0.012127337,249.184375,2018_Q4,0.4013
2018,4,"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",1900,855.5434783,246.9089823,DL,0.429043324,324.5478531,F9,0.115868378,82.24550439,2018_Q4,0.13
2018,4,"Las Vegas, NV","Tampa, FL (Metropolitan Area)",1984,853.9130435,191.9662042,WN,0.414587576,238.2205404,F9,0.302698574,86.49297729,2018_Q4,0.0968
2018,4,"Los Angeles, CA (Metropolitan Area)","Tucson, AZ",453,847.3913043,164.8324141,WN,0.513724987,143.9140325,WN,0.513724987,143.9140325,2018_Q4,0.3639
2018,4,"Indianapolis, IN","Miami, FL (Metropolitan Area)",1020,845.9782609,197.4286779,WN,0.400616729,189.6482681,G4,0.176024669,115.2777372,2018_Q4,0.1936
2018,4,"Milwaukee, WI","Orlando, FL",1066,844.7826087,181.8325785,WN,0.699819866,194.1519949,F9,0.183479156,94.55035063,2018_Q4,0.1706
2018,4,"Charlotte, NC","Philadelphia, PA",449,844.0217391,258.6527882,AA,0.799871217,293.5844791,F9,0.156728912,90.07148726,2018_Q4,0.5761
2018,4,"Boston, MA (Metropolitan Area)","New Orleans, LA",1371,841.1956522,204.7458845,B6,0.455226773,215.4347431,NK,0.145884481,103.8062002,2018_Q4,0.1493
2018,4,"Indianapolis, IN","Tampa, FL (Metropolitan Area)",840,840.9782609,163.1273103,WN,0.608116841,176.1674601,G4,0.265348326,103.9494886,2018_Q4,0.1942
2018,4,"Denver, CO","Raleigh/Durham, NC",1436,840.7608696,201.1898255,WN,0.390820944,210.6160106,F9,0.219004525,102.977804,2018_Q4,0.1401
2018,4,"Detroit, MI","Philadelphia, PA",453,836.4130435,206.7840286,DL,0.505393112,219.4174595,AA,0.450162443,197.7448614,2018_Q4,0.4565
2018,4,"New York City, NY (Metropolitan Area)","Rochester, NY",285,834.7826087,158.9679557,DL,0.514583333,158.8939524,B6,0.278385417,158.5415809,2018_Q4,0.5578
2018,4,"Austin, TX","Seattle, WA",1770,831.3043478,226.9310146,AS,0.515690377,235.6134381,DL,0.228556485,216.9308352,2018_Q4,0.1282
2018,4,"Atlanta, GA (Metropolitan Area)","Columbus, OH",447,828.2608696,170.4925722,DL,0.682020997,184.0239561,WN,0.294356955,134.9602318,2018_Q4,0.3814
2018,4,"Miami, FL (Metropolitan Area)","Pittsburgh, PA",1013,827.6086957,178.8903599,WN,0.391384292,173.483557,B6,0.194116102,151.1939783,2018_Q4,0.1766
2018,4,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",1080,826.8478261,175.3475877,AA,0.283948994,207.3253704,NK,0.223084002,103.0328226,2018_Q4,0.1624
2018,4,"Boise, ID","Los Angeles, CA (Metropolitan Area)",688,826.1956522,184.5351401,WN,0.383765294,186.4967432,G4,0.102354953,91.83676093,2018_Q4,0.2682
2018,4,"Houston, TX","Nashville, TN",670,824.5652174,215.7533483,WN,0.594384392,210.0320692,WN,0.594384392,210.0320692,2018_Q4,0.322
2018,4,"Las Vegas, NV","St. Louis, MO",1371,822.5,183.2754196,WN,0.718118145,197.8106551,F9,0.194793181,90.00895522,2018_Q4,0.1337
2018,4,"Chicago, IL","Salt Lake City, UT",1259,822.2826087,266.4706411,DL,0.360343688,274.0380778,WN,0.221282221,239.6531063,2018_Q4,0.2117
2018,4,"Hartford, CT","Tampa, FL (Metropolitan Area)",1111,821.1956522,162.6556982,WN,0.479947055,161.8154992,WN,0.479947055,161.8154992,2018_Q4,0.1464
2018,4,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",563,820.4347826,182.2782194,B6,0.469793323,166.2737169,B6,0.469793323,166.2737169,2018_Q4,0.3238
2018,4,"Portland, OR","Washington, DC (Metropolitan Area)",2358,819.0217391,309.6433444,AS,0.347047113,311.9759082,WN,0.114930325,269.1937644,2018_Q4,0.1313
2018,4,"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",1306,817.826087,207.2584397,DL,0.524853801,258.5486959,SY,0.208133971,141.5404215,2018_Q4,0.1587
2018,4,"Houston, TX","Tampa, FL (Metropolitan Area)",787,816.7391304,186.1676471,UA,0.482432792,191.5853517,WN,0.419483631,183.8486041,2018_Q4,0.2366
2018,4,"Cleveland, OH (Metropolitan Area)","Washington, DC (Metropolitan Area)",314,814.5652174,173.8272084,UA,0.476647985,184.1112262,AA,0.169869229,158.3329929,2018_Q4,0.5536
2018,4,"Milwaukee, WI","Washington, DC (Metropolitan Area)",641,813.1521739,193.0046251,WN,0.842935436,186.6180622,WN,0.842935436,186.6180622,2018_Q4,0.3011
2018,4,"Orlando, FL","Salt Lake City, UT",1931,812.6086957,232.107504,DL,0.6035313,267.472141,B6,0.234483681,170.5467199,2018_Q4,0.1202
2018,4,"New York City, NY (Metropolitan Area)","Sacramento, CA",2553,800.9782609,274.9025241,B6,0.335730764,234.6801536,B6,0.335730764,234.6801536,2018_Q4,0.1077
2018,4,"Nashville, TN","Tampa, FL (Metropolitan Area)",612,799.4565217,174.6754725,WN,0.803127124,177.2253428,G4,0.058871516,84.75750577,2018_Q4,0.2854
2018,4,"Denver, CO","San Antonio, TX",794,798.5869565,174.1348169,WN,0.573159113,164.659582,F9,0.11528515,99.20082645,2018_Q4,0.2193
2018,4,"Atlanta, GA (Metropolitan Area)","San Diego, CA",1892,793.9130435,316.8365827,DL,0.665388828,344.7377366,WN,0.234255203,258.019287,2018_Q4,0.1675
2018,4,"Phoenix, AZ","St. Louis, MO",1262,793.2608696,227.5892573,WN,0.678542066,220.8403069,WN,0.678542066,220.8403069,2018_Q4,0.1803
2018,4,"New Orleans, LA","Orlando, FL",551,792.0652174,165.960505,WN,0.791821051,171.6447314,F9,0.067105805,82.69815951,2018_Q4,0.3012
2018,4,"Detroit, MI","Nashville, TN",456,792.0652174,189.7119665,DL,0.713050638,202.3472286,WN,0.264169068,152.7726753,2018_Q4,0.416
2018,4,"Charlotte, NC","Houston, TX",920,791.3043478,205.9078709,AA,0.527197802,206.9013809,WN,0.154258242,168.8500445,2018_Q4,0.2238
2018,4,"Portland, OR","Salt Lake City, UT",630,790.2173913,173.5522558,DL,0.626272352,183.1253899,AS,0.306877579,154.8963245,2018_Q4,0.2755
2018,4,"Kansas City, MO","Las Vegas, NV",1139,783.9130435,179.9695369,WN,0.775790349,189.9404111,NK,0.144758735,101.0507663,2018_Q4,0.158
2018,4,"Los Angeles, CA (Metropolitan Area)","Pittsburgh, PA",2136,782.6086957,270.3249167,WN,0.422638889,258.4619454,NK,0.190555556,115.9911808,2018_Q4,0.1266
2018,4,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",1995,779.673913,298.3391329,AA,0.452669734,301.566061,WN,0.197685766,280.2606488,2018_Q4,0.1495
2018,4,"San Francisco, CA (Metropolitan Area)","St. Louis, MO",1735,779.5652174,269.0216397,WN,0.602203012,248.0516555,WN,0.602203012,248.0516555,2018_Q4,0.1551
2018,4,"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",896,779.5652174,196.9439347,WN,0.648354713,196.8689892,AS,0.116285555,167.248801,2018_Q4,0.2198
2018,4,"Atlanta, GA (Metropolitan Area)","Indianapolis, IN",432,776.9565217,182.5545327,DL,0.735030778,191.8154168,WN,0.246922216,151.2573938,2018_Q4,0.4226
2018,4,"Austin, TX","Miami, FL (Metropolitan Area)",1105,775.8695652,212.2784393,AA,0.420565985,226.9517655,B6,0.256934716,182.7745911,2018_Q4,0.1921
2018,4,"Indianapolis, IN","Las Vegas, NV",1590,774.7826087,196.3065657,WN,0.578984287,214.7867458,F9,0.152216611,98.11142857,2018_Q4,0.1235
2018,4,"Miami, FL (Metropolitan Area)","Seattle, WA",2724,773.5869565,329.6422088,AA,0.38569622,342.3429872,AS,0.309962063,331.5825476,2018_Q4,0.121
2018,4,"Atlanta, GA (Metropolitan Area)","San Antonio, TX",874,768.4782609,195.0614569,DL,0.647949081,212.0733464,WN,0.288118812,159.9523319,2018_Q4,0.2232
2018,4,"Charlotte, NC","San Francisco, CA (Metropolitan Area)",2296,763.2608696,359.0609655,AA,0.78795215,371.4358937,WN,0.060239248,280.1122931,2018_Q4,0.1564
2018,4,"Milwaukee, WI","Phoenix, AZ",1460,762.826087,229.1393274,WN,0.550014249,228.3128238,WN,0.550014249,228.3128238,2018_Q4,0.1569
2018,4,"Detroit, MI","Minneapolis/St. Paul, MN",528,762.6086957,238.5625713,DL,0.854475485,253.8260384,NK,0.090792474,97.58084772,2018_Q4,0.4518
2018,4,"Boston, MA (Metropolitan Area)","Richmond, VA",487,762.3913043,160.3201597,B6,0.609780439,155.6844985,B6,0.609780439,155.6844985,2018_Q4,0.3292
2018,4,"Houston, TX","Midland/Odessa, TX",441,758.3695652,306.5160814,WN,0.509531317,259.396737,WN,0.509531317,259.396737,2018_Q4,0.695
2018,4,"Jacksonville, FL","Miami, FL (Metropolitan Area)",335,754.1304348,127.804569,AA,0.350821562,166.8536976,WN,0.29086192,96.28344896,2018_Q4,0.3815
2018,4,"Kansas City, MO","Orlando, FL",1072,752.826087,194.1559486,WN,0.717585908,199.8669215,NK,0.133265954,94.48873239,2018_Q4,0.1811
2018,4,"Chicago, IL","Hartford, CT",783,750.1086957,263.7298942,UA,0.38559629,268.5423525,WN,0.263584988,229.1680044,2018_Q4,0.3368
2018,4,"Dallas/Fort Worth, TX","Pittsburgh, PA",1067,744.673913,252.1168443,AA,0.70719603,271.102807,WN,0.244197927,194.9169157,2018_Q4,0.2363
2018,4,"Boston, MA (Metropolitan Area)","Jacksonville, FL",1028,743.3695652,178.3027928,B6,0.505190817,168.0810709,B6,0.505190817,168.0810709,2018_Q4,0.1734
2018,4,"Kansas City, MO","San Francisco, CA (Metropolitan Area)",1499,742.2826087,239.7608435,WN,0.42905257,244.4397952,AS,0.115243813,209.3162643,2018_Q4,0.1599
2018,4,"Atlanta, GA (Metropolitan Area)","Milwaukee, WI",669,740.4347826,183.9703171,DL,0.724456841,197.0244985,WN,0.261450382,145.9384054,2018_Q4,0.275
2018,4,"Atlanta, GA (Metropolitan Area)","Richmond, VA",481,736.6304348,189.9614431,DL,0.778072894,199.4441874,WN,0.192267965,148.7510361,2018_Q4,0.3949
2018,4,"Dallas/Fort Worth, TX","El Paso, TX",562,736.3043478,215.3030853,WN,0.588869206,196.8679368,WN,0.588869206,196.8679368,2018_Q4,0.3831
2018,4,"Cincinnati, OH","Miami, FL (Metropolitan Area)",948,734.2391304,182.6177794,DL,0.365210955,220.8008918,G4,0.300518135,110.6839901,2018_Q4,0.1926
2018,4,"Indianapolis, IN","San Francisco, CA (Metropolitan Area)",1943,733.4782609,267.7016301,UA,0.45391227,293.7788116,WN,0.352252519,218.9200252,2018_Q4,0.1378
2018,4,"Charlotte, NC","Denver, CO",1337,730.7608696,240.576097,AA,0.591848877,258.5658708,F9,0.181764093,106.9472177,2018_Q4,0.1799
2018,4,"Miami, FL (Metropolitan Area)","Orlando, FL",192,730.5434783,133.8528195,AA,0.684719536,147.0305954,WN,0.262312156,107.9643789,2018_Q4,0.6972
2018,4,"Orlando, FL","San Diego, CA",2149,729.8913043,221.5872822,WN,0.306329114,237.8459407,F9,0.23186895,129.0978163,2018_Q4,0.1031
2018,4,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,728.2608696,254.2923582,DL,0.598507463,258.2666833,AA,0.335373134,253.7917223,2018_Q4,0.2595
2018,4,"Boston, MA (Metropolitan Area)","Indianapolis, IN",818,725.0,213.0623838,DL,0.450074963,241.2180879,WN,0.388005997,166.6414992,2018_Q4,0.2605
2018,4,"Dallas/Fort Worth, TX","Indianapolis, IN",761,724.8913043,247.3410856,AA,0.65677013,261.3756621,WN,0.285350127,204.7840252,2018_Q4,0.325
2018,4,"Cincinnati, OH","Orlando, FL",757,723.4782609,171.0989032,DL,0.663010817,200.3063222,F9,0.280949519,92.48823529,2018_Q4,0.226
2018,4,"Houston, TX","Minneapolis/St. Paul, MN",1057,722.826087,248.9487368,DL,0.439398496,260.5883984,UA,0.413533835,251.0674545,2018_Q4,0.2355
2018,4,"Chicago, IL","Omaha, NE",423,722.2826087,174.3687434,WN,0.463355907,157.7436181,WN,0.463355907,157.7436181,2018_Q4,0.4122
2018,4,"Albany, NY","Orlando, FL",1073,719.1304348,167.2372884,WN,0.546100363,176.2601439,B6,0.319830713,163.2667297,2018_Q4,0.1559
2018,4,"Los Angeles, CA (Metropolitan Area)","Spokane, WA",962,717.2826087,209.0820276,WN,0.407637521,193.7489963,WN,0.407637521,193.7489963,2018_Q4,0.2173
2018,4,"Miami, FL (Metropolitan Area)","St. Louis, MO",1068,716.8478261,228.0596361,WN,0.487338893,226.4344742,AA,0.429567854,223.4520297,2018_Q4,0.2135
2018,4,"Atlanta, GA (Metropolitan Area)","Hartford, CT",859,714.8913043,228.5622168,DL,0.890223506,230.6788215,WN,0.042572601,194.4442857,2018_Q4,0.2661
2018,4,"Atlanta, GA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",545,714.0217391,193.8557771,DL,0.891307657,200.6655679,WN,0.094230476,127.5263328,2018_Q4,0.3557
2018,4,"Pittsburgh, PA","Tampa, FL (Metropolitan Area)",878,713.6956522,155.4210783,WN,0.643314042,164.4902936,G4,0.130063966,94.64391101,2018_Q4,0.177
2018,4,"Cleveland, OH (Metropolitan Area)","Denver, CO",1224,712.0652174,191.1103954,UA,0.491833308,223.816977,F9,0.195695314,84.64048362,2018_Q4,0.1561
2018,4,"Palm Springs, CA","San Francisco, CA (Metropolitan Area)",421,712.0652174,180.2232484,AS,0.498091894,163.3386148,AS,0.498091894,163.3386148,2018_Q4,0.4281
2018,4,"New York City, NY (Metropolitan Area)","Richmond, VA",325,710.8695652,241.973211,DL,0.505810398,237.9188029,AA,0.25764526,235.7131157,2018_Q4,0.7445
2018,4,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",715,710.4347826,171.0881426,WN,0.616126071,151.8585299,WN,0.616126071,151.8585299,2018_Q4,0.2393
2018,4,"Raleigh/Durham, NC","Tampa, FL (Metropolitan Area)",595,709.3478261,158.5941465,WN,0.547195832,142.7528143,WN,0.547195832,142.7528143,2018_Q4,0.2665
2018,4,"Miami, FL (Metropolitan Area)","San Diego, CA",2269,705.9782609,278.9621401,AA,0.422016936,319.2383437,WN,0.124865281,229.8007398,2018_Q4,0.1229
2018,4,"Cincinnati, OH","Las Vegas, NV",1678,704.5652174,164.0632058,DL,0.355600123,229.5189154,F9,0.306078371,105.200252,2018_Q4,0.0978
2018,4,"Boston, MA (Metropolitan Area)","St. Louis, MO",1047,701.7391304,253.33022,WN,0.714374226,255.7065048,AA,0.146530359,234.5419662,2018_Q4,0.242
2018,4,"Houston, TX","St. Louis, MO",687,700.5434783,233.1348953,WN,0.622963538,219.0725031,WN,0.622963538,219.0725031,2018_Q4,0.3394
2018,4,"Albuquerque, NM","Phoenix, AZ",328,700.0,162.9948913,WN,0.797981366,159.6847636,WN,0.797981366,159.6847636,2018_Q4,0.4969
2018,4,"Las Vegas, NV","Raleigh/Durham, NC",2026,699.2391304,201.5620239,F9,0.410073061,98.05041698,F9,0.410073061,98.05041698,2018_Q4,0.0995
2018,4,"Denver, CO","Milwaukee, WI",896,699.1304348,178.7213153,WN,0.592350746,184.5875066,F9,0.163401741,94.71874405,2018_Q4,0.1995
2018,4,"Detroit, MI","Seattle, WA",1927,698.6956522,300.371593,DL,0.639701307,327.6572228,AS,0.25497822,243.8732154,2018_Q4,0.1559
2018,4,"Las Vegas, NV","Nashville, TN",1587,697.6086957,208.0855095,WN,0.689934559,220.7761518,F9,0.187285759,98.2406822,2018_Q4,0.1311
2018,4,"Atlanta, GA (Metropolitan Area)","Salt Lake City, UT",1590,697.0652174,306.9174177,DL,0.769218774,348.268883,F9,0.127085607,98.14969325,2018_Q4,0.193
2018,4,"Columbus, OH","Tampa, FL (Metropolitan Area)",829,696.8478261,156.5999064,WN,0.719076587,163.436898,G4,0.11698643,87.9728,2018_Q4,0.1889
2018,4,"San Francisco, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",2393,695.1086957,322.562502,UA,0.445035184,347.217428,WN,0.23612197,263.2331126,2018_Q4,0.1348
2018,4,"New Orleans, LA","Philadelphia, PA",1089,693.8043478,223.411421,AA,0.525144916,260.1649463,F9,0.252702491,108.7137012,2018_Q4,0.2052
2018,4,"Philadelphia, PA","San Diego, CA",2370,693.4782609,336.8832915,AA,0.689498433,363.9298022,WN,0.106896552,277.6602639,2018_Q4,0.1421
2018,4,"Palm Springs, CA","Seattle, WA",987,693.1521739,211.8254038,AS,0.833307198,212.0182913,DL,0.113376196,210.9172891,2018_Q4,0.2146
2018,4,"Minneapolis/St. Paul, MN","Portland, OR",1426,691.3043478,209.1481132,DL,0.539150943,238.529688,SY,0.229716981,147.2514716,2018_Q4,0.1467
2018,4,"Austin, TX","San Diego, CA",1164,690.5434783,193.7041713,WN,0.65370691,197.1000963,AS,0.144656068,185.4411317,2018_Q4,0.1664
2018,4,"Philadelphia, PA","Raleigh/Durham, NC",337,688.5869565,223.54412,AA,0.803314917,228.9506779,DL,0.182162589,202.2103986,2018_Q4,0.6633
2018,4,"Sacramento, CA","Washington, DC (Metropolitan Area)",2395,688.2608696,296.2058433,WN,0.367656349,264.7153351,WN,0.367656349,264.7153351,2018_Q4,0.1237
2018,4,"Houston, TX","Pittsburgh, PA",1131,681.8478261,273.0047824,UA,0.572612785,306.5653396,WN,0.35262235,219.0144213,2018_Q4,0.2414
2018,4,"Charlotte, NC","Orlando, FL",468,680.7608696,232.9909309,AA,0.772313588,263.4797188,F9,0.165096599,82.78539652,2018_Q4,0.4978
2018,4,"Chicago, IL","Jacksonville, FL",864,675.4347826,208.1733827,UA,0.36803991,224.564014,AA,0.265851304,204.0653148,2018_Q4,0.2409
2018,4,"Columbus, OH","Dallas/Fort Worth, TX",926,675.0,239.5180676,AA,0.589855072,268.9849577,WN,0.343478261,188.6775902,2018_Q4,0.2587
2018,4,"Chicago, IL","Sacramento, CA",1790,670.7608696,258.712186,UA,0.411116513,275.2945999,WN,0.316156215,241.8671451,2018_Q4,0.1445
2018,4,"Cincinnati, OH","Denver, CO",1069,670.6521739,167.6793679,DL,0.288492707,178.497809,F9,0.148298217,100.7091803,2018_Q4,0.1569
2018,4,"Houston, TX","Kansas City, MO",666,669.2391304,215.7745655,WN,0.588111093,202.5471969,WN,0.588111093,202.5471969,2018_Q4,0.324
2018,4,"Boston, MA (Metropolitan Area)","Columbus, OH",640,666.0869565,209.7655352,WN,0.474706266,178.5674115,WN,0.474706266,178.5674115,2018_Q4,0.3278
2018,4,"Columbus, OH","Miami, FL (Metropolitan Area)",990,663.1521739,189.2923783,WN,0.433043763,190.1053747,WN,0.433043763,190.1053747,2018_Q4,0.1912
2018,4,"Houston, TX","Oklahoma City, OK",419,662.9347826,220.7165765,UA,0.50122971,238.3623814,WN,0.476307591,201.2410327,2018_Q4,0.5268
2018,4,"Minneapolis/St. Paul, MN","St. Louis, MO",448,652.7173913,201.0862614,DL,0.650957535,204.9916091,WN,0.332556203,191.4684527,2018_Q4,0.4489
2018,4,"Phoenix, AZ","San Antonio, TX",843,651.5217391,203.8209877,WN,0.578745412,191.9157106,WN,0.578745412,191.9157106,2018_Q4,0.2418
2018,4,"New York City, NY (Metropolitan Area)","Sarasota/Bradenton, FL",1068,651.3043478,238.3589453,UA,0.400534045,236.2010833,B6,0.294058745,207.2024972,2018_Q4,0.2232
2018,4,"Minneapolis/St. Paul, MN","Nashville, TN",695,644.8913043,194.090123,DL,0.545760998,226.1856702,WN,0.31754593,158.5719214,2018_Q4,0.2793
2018,4,"Omaha, NE","Phoenix, AZ",1037,644.673913,194.9815714,WN,0.58624178,195.9234685,WN,0.58624178,195.9234685,2018_Q4,0.188
2018,4,"Boston, MA (Metropolitan Area)","Kansas City, MO",1256,635.8695652,197.732188,WN,0.553675214,186.468941,WN,0.553675214,186.468941,2018_Q4,0.1574
2018,4,"Boston, MA (Metropolitan Area)","Portland, OR",2537,635.2173913,291.3245551,AS,0.565708419,311.5290684,UA,0.149212868,252.9354358,2018_Q4,0.1148
2018,4,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",2105,634.8913043,279.1752268,DL,0.562746105,315.8459385,B6,0.236945728,205.200578,2018_Q4,0.1326
2018,4,"Louisville, KY","Washington, DC (Metropolitan Area)",495,633.6956522,185.4783877,WN,0.466380789,162.2366311,WN,0.466380789,162.2366311,2018_Q4,0.3747
2018,4,"Greensboro/High Point, NC","New York City, NY (Metropolitan Area)",492,632.826087,201.2543799,DL,0.496392992,202.0883391,UA,0.216248712,192.2043685,2018_Q4,0.4091
2018,4,"Nashville, TN","Phoenix, AZ",1449,630.2173913,255.3193343,WN,0.813038979,250.1284896,F9,0.010175923,133.7627119,2018_Q4,0.1762
2018,4,"Las Vegas, NV","Milwaukee, WI",1524,629.8913043,205.5471268,WN,0.744089733,216.583975,F9,0.142881795,101.9161836,2018_Q4,0.1349
2018,4,"Memphis, TN","Washington, DC (Metropolitan Area)",787,628.4782609,222.6125908,AA,0.479764787,243.0081471,WN,0.3548945,185.0174464,2018_Q4,0.2829
2018,4,"Detroit, MI","San Diego, CA",1956,625.4347826,304.6579771,DL,0.660931526,347.8132001,NK,0.10288495,132.9861486,2018_Q4,0.1558
2018,4,"Buffalo, NY","Miami, FL (Metropolitan Area)",1185,624.1304348,185.2405085,WN,0.411529084,182.7368176,B6,0.37164751,176.4753983,2018_Q4,0.1563
2018,4,"Boise, ID","Portland, OR",344,622.5,146.9375589,AS,0.97537978,146.4604726,AS,0.97537978,146.4604726,2018_Q4,0.4271
